consumer,mineral,stage,year,partner_iso,trade_value,net_weight,total_imports,total_imports_wt,import_share,import_share_wt
US,Niobium,intermediate,2017,FRA,2726541.5,9228.25,63481717.75,557843.0,0.042950027135962306,0.016542736934944062
US,Niobium,intermediate,2017,GBR,822279.0,8559.0,63481717.75,557843.0,0.012953004883047608,0.015343026622185812
US,Niobium,intermediate,2017,JPN,1376752.75,3490.75,63481717.75,557843.0,0.021687389673698612,0.006257585019440954
US,Niobium,intermediate,2017,KAZ,269634.75,3904.75,63481717.75,557843.0,0.004247439413373467,0.006999729314520394
US,Niobium,intermediate,2017,KOR,831834.0,5297.0,63481717.75,557843.0,0.013103520658906556,0.009495503215062302
US,Niobium,intermediate,2017,MYS,7257.0,31.25,63481717.75,557843.0,0.0001143163773321178,5.6019345945006034e-05
US,Niobium,intermediate,2017,NLD,42088.75,613.5,63481717.75,557843.0,0.0006630058462776867,0.0010997717995923585
US,Niobium,intermediate,2017,RUS,3252998.0,71148.5,63481717.75,557843.0,0.05124306832418693,0.12754215791898438
US,Niobium,intermediate,2017,SWE,631.5,0.25,63481717.75,557843.0,9.947745939814301e-06,4.4815476756004827e-07
US,Niobium,intermediate,2017,TUR,1898.75,15.0,63481717.75,557843.0,2.991018622838069e-05,2.6889286053602896e-05
US,Niobium,intermediate,2017,ZAF,10635.0,11.5,63481717.75,557843.0,0.00016752854801254963,2.061511930776222e-05
US,Niobium,intermediate,2018,BEL,1319236.25,1718.75,69140839.25,626563.25,0.019080419970459065,0.002743138861080665
US,Niobium,intermediate,2018,BRA,17155655.75,384083.75,69140839.25,626563.25,0.24812622953517302,0.6130007624928528
US,Niobium,intermediate,2018,CAN,3611417.0,10860.5,69140839.25,626563.25,0.05223276198516783,0.017333445585900546
US,Niobium,intermediate,2018,CHL,13957558.25,6525.25,69140839.25,626563.25,0.2018714033761168,0.010414351623718754
US,Niobium,intermediate,2018,CHN,14733155.5,73569.25,69140839.25,626563.25,0.2130890463554794,0.1174171163086887
US,Niobium,intermediate,2018,DEU,3717253.75,13326.25,69140839.25,626563.25,0.05376350345646115,0.021268802471258886
US,Niobium,intermediate,2018,FRA,3177480.0,6231.75,69140839.25,626563.25,0.0459566304729227,0.009945923256750217
US,Niobium,intermediate,2018,GBR,602311.25,7167.25,69140839.25,626563.25,0.008711367355871372,0.011438988801210413
US,Niobium,intermediate,2018,JPN,1611763.25,9856.5,69140839.25,626563.25,0.023311305843022437,0.01573105348901328
US,Niobium,intermediate,2018,KAZ,561.5,2.0,69140839.25,626563.25,8.12110477817204e-06,3.192016129257501e-06
US,Niobium,intermediate,2018,KOR,983699.75,3795.25,69140839.25,626563.25,0.014227477720412543,0.006057249607282266
US,Niobium,intermediate,2018,MEX,687.5,12.5,69140839.25,626563.25,9.943472012454636e-06,1.9950100807859382e-05
US,Niobium,intermediate,2018,MYS,10609.5,226.0,69140839.25,626563.25,0.00015344766009619995,0.00036069782260609765
US,Niobium,intermediate,2018,NGA,1984.0,10.5,69140839.25,626563.25,2.8695052323941816e-05,1.675808467860188e-05
US,Niobium,intermediate,2018,NLD,89723.5,1946.25,69140839.25,626563.25,0.001297691797977416,0.0031062306957837056
US,Niobium,intermediate,2018,PHL,4272.75,1.0,69140839.25,626563.25,6.179777460540443e-05,1.5960080646287505e-06
US,Niobium,intermediate,2018,RUS,5344744.5,77801.75,69140839.25,626563.25,0.0773022797810485,0.12417222044222989
US,Niobium,intermediate,2018,SWE,4030.5,3.5,69140839.25,626563.25,5.829405664901587e-05,5.586028226200627e-06
US,Niobium,intermediate,2018,ZAF,5853.75,5.75,69140839.25,626563.25,8.466414442604556e-05,9.177046371615315e-06
US,Niobium,intermediate,2019,AUS,7136.25,48.5,58339171.25,615428.75,0.00012232347232735158,7.880684807136489e-05
US,Niobium,intermediate,2019,BEL,1638604.5,2862.75,58339171.25,615428.75,0.028087551895074274,0.004651635140542264
US,Niobium,intermediate,2019,BRA,15478345.75,338064.0,58339171.25,615428.75,0.265316517501952,0.5493146038432556
US,Niobium,intermediate,2019,CAN,2302632.25,10592.25,58339171.25,615428.75,0.039469745638527565,0.017211171886266283
US,Niobium,intermediate,2019,CHL,12740821.25,6631.0,58339171.25,615428.75,0.2183922221898207,0.010774602258994237
US,Niobium,intermediate,2019,CHN,5752999.5,32471.75,58339171.25,615428.75,0.09861297952531337,0.05276280966724418
US,Niobium,intermediate,2019,DEU,5672060.5,33396.5,58339171.25,615428.75,0.09722559265872327,0.05426542065186262
US,Niobium,intermediate,2019,FRA,3185875.25,8238.5,58339171.25,615428.75,0.05460953904106068,0.013386602429607002
US,Niobium,intermediate,2019,GBR,603869.5,13014.0,58339171.25,615428.75,0.010351012656869033,0.02114623341857201
US,Niobium,intermediate,2019,JPN,627106.5,3385.5,58339171.25,615428.75,0.010749321366130994,0.005501042972074347
US,Niobium,intermediate,2019,KOR,1209488.25,6260.5,58339171.25,615428.75,0.020732009455825103,0.010172582935067625
US,Niobium,intermediate,2019,MEX,19840.0,659.0,58339171.25,615428.75,0.0003400802509685977,0.001070798203691329
US,Niobium,intermediate,2019,MYS,35377.5,537.5,58339171.25,615428.75,0.0006064107398508854,0.0008733748626465695
US,Niobium,intermediate,2019,NGA,2459.25,12.75,58339171.25,615428.75,4.21543526811756e-05,2.0717264183709324e-05
US,Niobium,intermediate,2019,NLD,64562.25,5056.25,58339171.25,615428.75,0.0011066706745512776,0.008215817021872962
US,Niobium,intermediate,2019,RUS,7379565.25,136866.0,58339171.25,615428.75,0.12649417350096484,0.22239130037392632
US,Niobium,intermediate,2019,SWE,1022.0,0.75,58339171.25,615428.75,1.7518246798886433e-05,1.2186625990417249e-06
US,Niobium,intermediate,2019,TUR,41486.25,60.0,58339171.25,615428.75,0.0007111216891001001,9.7493007923338e-05
US,Niobium,intermediate,2019,ZAF,6430.0,5.75,58339171.25,615428.75,0.00011021754101452033,9.343079925986558e-06
US,Niobium,intermediate,2020,BEL,1938295.5,2878.0,39239331.0,401055.5,0.04939675194768229,0.007176064160695964
US,Niobium,intermediate,2020,BRA,8225030.75,182197.75,39239331.0,401055.5,0.20961190062083374,0.45429560247895867
US,Niobium,intermediate,2020,CAN,1953029.75,11570.0,39239331.0,401055.5,0.04977224892034984,0.028848875031011918
US,Niobium,intermediate,2020,CHL,7057704.0,3699.5,39239331.0,401055.5,0.1798630053096471,0.009224409090512411
US,Niobium,intermediate,2020,CHN,4462102.75,14202.5,39239331.0,401055.5,0.11371505671184863,0.035412804462225306
US,Niobium,intermediate,2020,DEU,4011962.0,32395.5,39239331.0,401055.5,0.10224338432273476,0.08077560337659002
US,Niobium,intermediate,2020,FRA,1730161.25,4155.0,39239331.0,401055.5,0.04409252670490228,0.010360162122200044
US,Niobium,intermediate,2020,GBR,1019644.25,15351.75,39239331.0,401055.5,0.025985260808855278,0.03827836795655464
US,Niobium,intermediate,2020,JPN,815993.25,5510.75,39239331.0,401055.5,0.020795289552719438,0.013740616947031022
US,Niobium,intermediate,2020,KOR,1496532.25,9977.75,39239331.0,401055.5,0.03813857708226473,0.02487872626107858
US,Niobium,intermediate,2020,MEX,24684.5,226.75,39239331.0,401055.5,0.0006290754549306664,0.0005653830953571264
US,Niobium,intermediate,2020,NLD,51027.0,84.25,39239331.0,401055.5,0.001300404433500663,0.00021007067600369524
US,Niobium,intermediate,2020,RUS,5564265.75,111400.5,39239331.0,401055.5,0.14180327768585047,0.2777682889275923
US,Niobium,intermediate,2020,SWE,21202.0,53.25,39239331.0,401055.5,0.0005403252160440758,0.00013277464091628215
US,Niobium,intermediate,2020,ZAF,10464.5,54.75,39239331.0,401055.5,0.0002666839554425635,0.00013651477164631828
US,Niobium,intermediate,2021,ARG,723.5,2.25,40096586.75,411657.75,1.8043929886376175e-05,5.465705431271487e-06
US,Niobium,intermediate,2021,AUS,2801.25,10.75,40096586.75,411657.75,6.986255507147376e-05,2.6113925949408215e-05
US,Niobium,intermediate,2021,BEL,1570873.75,2609.0,40096586.75,411657.75,0.0391772436839652,0.0063377890978610265
US,Niobium,intermediate,2021,BRA,10039516.75,225098.25,40096586.75,411657.75,0.25038332595728985,0.5468092122643142
US,Niobium,intermediate,2021,CAN,2198536.0,10266.25,40096586.75,411657.75,0.05483100129464262,0.024938799281684847
US,Niobium,intermediate,2021,CHL,6335337.5,3132.5,40096586.75,411657.75,0.15800191521289528,0.007609476561536859
US,Niobium,intermediate,2021,CHN,3930412.5,18441.75,40096586.75,411657.75,0.09802361793301521,0.04479874361651153
US,Niobium,intermediate,2021,DEU,3776658.25,15532.5,40096586.75,411657.75,0.09418902096448396,0.0377315864938775
US,Niobium,intermediate,2021,FIN,10227.75,731.5,40096586.75,411657.75,0.0002550778215554719,0.0017769615657667079
US,Niobium,intermediate,2021,FRA,1090418.75,3885.75,40096586.75,411657.75,0.02719480231069793,0.009439273279805859
US,Niobium,intermediate,2021,GBR,784972.75,8623.25,40096586.75,411657.75,0.01957704666719543,0.02094761971564971
US,Niobium,intermediate,2021,JPN,579049.75,7336.75,40096586.75,411657.75,0.014441372618830205,0.01782245081016937
US,Niobium,intermediate,2021,KOR,3704105.5,20339.25,40096586.75,411657.75,0.09237957143571579,0.04940815519688382
US,Niobium,intermediate,2021,MEX,29094.75,359.75,40096586.75,411657.75,0.0007256166262082146,0.0008739055683999633
US,Niobium,intermediate,2021,MYS,33009.25,153.0,40096586.75,411657.75,0.0008232433899127337,0.0003716679693264611
US,Niobium,intermediate,2021,NCL,13889.0,11.75,40096586.75,411657.75,0.00034638858630529196,2.8543128363306656e-05
US,Niobium,intermediate,2021,NLD,193215.0,247.75,40096586.75,411657.75,0.004818739340699617,0.0006018348980433381
US,Niobium,intermediate,2021,PER,120680.5,5231.5,40096586.75,411657.75,0.003009744962892633,0.012708372428309682
US,Niobium,intermediate,2021,PHL,888.75,11.25,40096586.75,411657.75,2.2165228315849105e-05,2.7328527156357435e-05
US,Niobium,intermediate,2021,RUS,3824701.75,75472.25,40096586.75,411657.75,0.0953872152222533,0.18333737188234644
US,Niobium,intermediate,2021,THA,1574.75,147.5,40096586.75,411657.75,3.92739165011346e-05,0.0003583073560500197
US,Niobium,intermediate,2021,TUR,821.25,3.75,40096586.75,411657.75,2.048179325388588e-05,9.109509052119144e-06
US,Niobium,intermediate,2021,VNM,8912.5,18.75,40096586.75,411657.75,0.00022227577762588482,4.5547545260595724e-05
US,Niobium,intermediate,2021,ZAF,212872.75,950.0,40096586.75,411657.75,0.005308999275356025,0.002307742293203517
US,Niobium,intermediate,2022,AUS,6546.25,23.25,45535624.75,611578.5,0.000143761066987447,3.8016378927643796e-05
US,Niobium,intermediate,2022,BEL,2644177.0,18155.25,45535624.75,611578.5,0.05806831496256126,0.029685886603273332
US,Niobium,intermediate,2022,BRA,20046002.0,439049.5,45535624.75,611578.5,0.4402267918812292,0.7178955767738728
US,Niobium,intermediate,2022,CAN,2957690.75,17005.5,45535624.75,611578.5,0.06495333634354056,0.027805915348561142
US,Niobium,intermediate,2022,CHL,290483.75,3955.0,45535624.75,611578.5,0.006379263523775415,0.006466872200379837
US,Niobium,intermediate,2022,CHN,8286418.25,40547.0,45535624.75,611578.5,0.181976601737522,0.06629892973673862
US,Niobium,intermediate,2022,DEU,2447957.5,29718.5,45535624.75,611578.5,0.05375917237195697,0.04859310783488955
US,Niobium,intermediate,2022,FIN,19028.0,1340.75,45535624.75,611578.5,0.0004178706255699281,0.0021922778514941255
US,Niobium,intermediate,2022,FRA,427715.25,2218.25,45535624.75,611578.5,0.009392980822119939,0.0036270895723116495
US,Niobium,intermediate,2022,GBR,621536.5,7555.5,45535624.75,611578.5,0.01364945585818497,0.012354096816680116
US,Niobium,intermediate,2022,JPN,2729753.0,11398.0,45535624.75,611578.5,0.059947634736251205,0.01863701879644232
US,Niobium,intermediate,2022,KAZ,5117.75,0.75,45535624.75,611578.5,0.00011239002491120977,1.2263348041175418e-06
US,Niobium,intermediate,2022,KOR,2174317.5,9331.25,45535624.75,611578.5,0.047749811536296094,0.015257648854562414
US,Niobium,intermediate,2022,MEX,56283.75,864.5,45535624.75,611578.5,0.0012360377245071179,0.0014135552508794864
US,Niobium,intermediate,2022,MYS,40899.0,306.75,45535624.75,611578.5,0.0008981758837074043,0.0005015709348840746
US,Niobium,intermediate,2022,NLD,2501.75,0.5,45535624.75,611578.5,5.494050018496781e-05,8.175565360783611e-07
US,Niobium,intermediate,2022,RUS,839351.25,8143.5,45535624.75,611578.5,0.018432848008745065,0.013315543303108269
US,Niobium,intermediate,2022,THA,10013.75,282.5,45535624.75,611578.5,0.00021991023632546075,0.00046191944288427405
US,Niobium,intermediate,2022,VNM,933.75,2.0,45535624.75,611578.5,2.0505922673214227e-05,3.2702261443134446e-06
US,Niobium,intermediate,2023,ARG,590.25,7.0,64474458.75,770160.0,9.154787980286844e-06,9.089020463280358e-06
US,Niobium,intermediate,2023,AUS,1549.5,16.25,64474458.75,770160.0,2.4032772512417563e-05,2.1099511789757972e-05
US,Niobium,intermediate,2023,BEL,1963858.75,7299.0,64474458.75,770160.0,0.030459484082136633,0.009477251480211904
US,Niobium,intermediate,2023,BRA,21921285.25,500394.5,64474458.75,770160.0,0.33999952345470447,0.6497279786018489
US,Niobium,intermediate,2023,CAN,3502299.0,18578.25,64474458.75,770160.0,0.054320719675680876,0.024122584917419757
US,Niobium,intermediate,2023,CHL,8144002.5,14731.75,64474458.75,770160.0,0.12631362337725713,0.0191281681728472
US,Niobium,intermediate,2023,CHN,12869245.25,113134.75,64474458.75,770160.0,0.1996022223296291,0.1468977225511582
US,Niobium,intermediate,2023,DEU,4235171.25,25928.5,64474458.75,770160.0,0.06568758128582196,0.03366638101173782
US,Niobium,intermediate,2023,FIN,28993.5,1978.5,64474458.75,770160.0,0.0004496896997991472,0.002568946712371455
US,Niobium,intermediate,2023,FRA,305327.25,1305.5,64474458.75,770160.0,0.004735631068791252,0.0016951023164017867
US,Niobium,intermediate,2023,GBR,1156377.25,16990.75,64474458.75,770160.0,0.017935431679757995,0.022061324919497246
US,Niobium,intermediate,2023,JPN,4087268.25,23186.75,64474458.75,770160.0,0.06339360312970445,0.03010640646099512
US,Niobium,intermediate,2023,KAZ,34669.5,49.0,64474458.75,770160.0,0.0005377245605803554,6.36231432429625e-05
US,Niobium,intermediate,2023,KOR,2552731.75,12401.75,64474458.75,770160.0,0.039592914767973914,0.016102822790069596
US,Niobium,intermediate,2023,MEX,32404.0,114.0,64474458.75,770160.0,0.0005025866153548749,0.00014802119040199438
US,Niobium,intermediate,2023,MYS,88512.25,1044.5,64474458.75,770160.0,0.001372826569094696,0.0013562116962709048
US,Niobium,intermediate,2023,NLD,1178.75,0.25,64474458.75,770160.0,1.828243342950126e-05,3.2460787368858416e-07
US,Niobium,intermediate,2023,RUS,134112.0,655.25,64474458.75,770160.0,0.0020800795012490122,0.0008507972369377791
US,Niobium,intermediate,2023,THA,59806.75,1437.5,64474458.75,770160.0,0.000927603754409183,0.0018664952737093591
US,Niobium,raw,2015,AUS,6410855.0,117085.0,51553969.0,858239.0,0.12435230738490764,0.13642470220999045
US,Niobium,raw,2015,BOL,5013.0,1276.0,51553969.0,858239.0,9.723790616392697e-05,0.0014867653415889979
US,Niobium,raw,2015,BRA,20589514.0,177361.0,51553969.0,858239.0,0.3993778636131779,0.20665688695107073
US,Niobium,raw,2015,CAN,4450.0,2.0,51553969.0,858239.0,8.631731147605726e-05,2.3303531999827555e-06
US,Niobium,raw,2015,CHN,110135.0,806.0,51553969.0,858239.0,0.0021363049661608014,0.0009391323395930504
US,Niobium,raw,2015,COD,4379262.0,90456.0,51553969.0,858239.0,0.08494519597511493,0.10539721452882006
US,Niobium,raw,2015,DEU,18650.0,80.0,51553969.0,858239.0,0.00036175682225358827,9.321412799931021e-05
US,Niobium,raw,2015,MEX,8184.0,329.0,51553969.0,858239.0,0.00015874626452136014,0.00038334310139716325
US,Niobium,raw,2015,NLD,1703709.0,128025.0,51553969.0,858239.0,0.03304709672304765,0.14917173421389612
US,Niobium,raw,2015,RWA,16647794.0,302330.0,51553969.0,858239.0,0.3229197348510645,0.3522678414753932
US,Niobium,raw,2015,TZA,743674.0,20562.0,51553969.0,858239.0,0.014425155122392225,0.02395836124902271
US,Niobium,raw,2016,AUS,3929424.0,97946.0,39062565.0,730114.0,0.10059308701310321,0.1341516530295269
US,Niobium,raw,2016,BRA,27193852.0,452643.0,39062565.0,730114.0,0.6961614527873425,0.6199620881122674
US,Niobium,raw,2016,CAN,10402.0,467.0,39062565.0,730114.0,0.0002662907568921805,0.0006396261405753074
US,Niobium,raw,2016,CHN,327730.0,2363.0,39062565.0,730114.0,0.008389874039249599,0.00323648087832859
US,Niobium,raw,2016,COD,4439076.0,83259.0,39062565.0,730114.0,0.11364015650277957,0.11403561635580198
US,Niobium,raw,2016,GBR,6925.0,7.0,39062565.0,730114.0,0.00017727970500657086,9.587543863013173e-06
US,Niobium,raw,2016,KOR,3449.0,7.0,39062565.0,730114.0,8.829425307836288e-05,9.587543863013173e-06
US,Niobium,raw,2016,MEX,45791.0,9147.0,39062565.0,730114.0,0.0011722476493799113,0.012528180530711643
US,Niobium,raw,2016,MOZ,483395.0,4120.0,39062565.0,730114.0,0.012374891408180697,0.005642954387944896
US,Niobium,raw,2016,NLD,168623.0,32485.0,39062565.0,730114.0,0.00431674161694195,0.044493051769997564
US,Niobium,raw,2016,RWA,2453898.0,47670.0,39062565.0,730114.0,0.06281968426804538,0.0652911737071197
US,Niobium,raw,2017,AUS,8240652.0,198330.0,42067450.0,1032066.0,0.19589140772735214,0.19216794274784751
US,Niobium,raw,2017,BRA,3920322.0,75156.0,42067450.0,1032066.0,0.09319133914701272,0.072820924243217
US,Niobium,raw,2017,CHN,596732.0,7788.0,42067450.0,1032066.0,0.014185124128037236,0.007546029033026958
US,Niobium,raw,2017,COD,3079071.0,75537.0,42067450.0,1032066.0,0.07319366873913204,0.07319008668050299
US,Niobium,raw,2017,DEU,1969344.0,14924.0,42067450.0,1032066.0,0.04681396186362615,0.014460315522456897
US,Niobium,raw,2017,KOR,10555.0,475.0,42067450.0,1032066.0,0.00025090657979031294,0.00046024188375549626
US,Niobium,raw,2017,MEX,290385.0,2033.0,42067450.0,1032066.0,0.006902842934382759,0.001969835262473524
US,Niobium,raw,2017,MOZ,3739059.0,105379.0,42067450.0,1032066.0,0.08888247326614758,0.10210490414372725
US,Niobium,raw,2017,NLD,6200.0,8.0,42067450.0,1032066.0,0.00014738235856939273,7.751442252724147e-06
US,Niobium,raw,2017,RWA,16880205.0,464905.0,42067450.0,1032066.0,0.4012652300056219,0.45046053256283997
US,Niobium,raw,2017,TZA,491767.0,12201.0,42067450.0,1032066.0,0.011689964568805573,0.011821918365685916
US,Niobium,raw,2018,AUS,10401203.0,175646.0,72014981.0,1686625.0,0.14443110107881582,0.1041405173052694
US,Niobium,raw,2018,CAN,291230.0,13725.0,72014981.0,1686625.0,0.004044019674184181,0.008137552805158231
US,Niobium,raw,2018,CHN,108487.0,4115.0,72014981.0,1686625.0,0.0015064504425822177,0.0024397835914918846
US,Niobium,raw,2018,COD,5895001.0,93854.0,72014981.0,1686625.0,0.08185798174410405,0.05564603868672645
US,Niobium,raw,2018,JPN,574293.0,2534.0,72014981.0,1686625.0,0.007974632389335769,0.0015024086563403245
US,Niobium,raw,2018,MEX,8606483.0,590484.0,72014981.0,1686625.0,0.1195096198109113,0.35009797672867415
US,Niobium,raw,2018,MOZ,4677671.0,64932.0,72014981.0,1686625.0,0.06495413780641003,0.038498184243681906
US,Niobium,raw,2018,NGA,533489.0,8000.0,72014981.0,1686625.0,0.007408028060161538,0.004743200177870006
US,Niobium,raw,2018,RWA,30146594.0,561882.0,72014981.0,1686625.0,0.4186155933305044,0.3331398502927444
US,Niobium,raw,2018,THA,850741.0,18366.0,72014981.0,1686625.0,0.011813389216890858,0.010889201808345067
US,Niobium,raw,2018,TZA,595850.0,2833.0,72014981.0,1686625.0,0.008273972883503225,0.0016796857629882162
US,Niobium,raw,2019,AUS,21616650.0,453896.0,53590482.0,1577391.0,0.40336733675953873,0.2877511029288236
US,Niobium,raw,2019,BRA,31744.0,5672.0,53590482.0,1577391.0,0.0005923439912333687,0.0035958110576261686
US,Niobium,raw,2019,CAN,237718.0,4487.0,53590482.0,1577391.0,0.004435825003402657,0.002844570559867528
US,Niobium,raw,2019,CHN,24293.0,223.0,53590482.0,1577391.0,0.0004533081079584244,0.00014137268438833492
US,Niobium,raw,2019,MEX,6873841.0,91606.0,53590482.0,1577391.0,0.128266079039931,0.058074377246985685
US,Niobium,raw,2019,MOZ,3802289.0,46758.0,53590482.0,1577391.0,0.07095082667851355,0.029642618729281454
US,Niobium,raw,2019,RUS,16499.0,152.0,53590482.0,1577391.0,0.00030787183440522144,9.636165034541213e-05
US,Niobium,raw,2019,RWA,14218932.0,237756.0,53590482.0,1577391.0,0.2653256972012306,0.15072737197055136
US,Niobium,raw,2020,AUS,20454499.0,499254.0,30854595.0,707386.0,0.6629320203360309,0.7057730856986143
US,Niobium,raw,2020,BEL,18096.0,1645.0,30854595.0,707386.0,0.0005864928708349599,0.002325463042808311
US,Niobium,raw,2020,CAN,92049.0,3556.0,30854595.0,707386.0,0.0029833157751706025,0.005026958407432434
US,Niobium,raw,2020,CHN,8775.0,42.0,30854595.0,707386.0,0.0002843984826247112,5.9373524497233476e-05
US,Niobium,raw,2020,COD,3738119.0,89013.0,30854595.0,707386.0,0.12115274888553877,0.12583370323981533
US,Niobium,raw,2020,MEX,567691.0,3597.0,30854595.0,707386.0,0.01839891270651908,0.005084918276584496
US,Niobium,raw,2021,AUS,27714792.0,566821.0,65400374.0,1342104.0,0.4237711545808591,0.42233761318049867
US,Niobium,raw,2021,CAN,4780.0,1249.0,65400374.0,1342104.0,7.308826704874807e-05,0.0009306283268658762
US,Niobium,raw,2021,CHN,52264.0,1084.0,65400374.0,1342104.0,0.0007991391608861442,0.0008076870346858365
US,Niobium,raw,2021,COD,12860364.0,280941.0,65400374.0,1342104.0,0.19664052685692593,0.2093287852506214
US,Niobium,raw,2021,DEU,52742.0,231.0,65400374.0,1342104.0,0.000806447987591019,0.00017211780905205558
US,Niobium,raw,2021,FRA,362786.0,10061.0,65400374.0,1342104.0,0.005547154822080987,0.007496438428020481
US,Niobium,raw,2021,JPN,36621.0,337.0,65400374.0,1342104.0,0.0005599509262745195,0.00025109827554347503
US,Niobium,raw,2021,MEX,954898.0,6449.0,65400374.0,1342104.0,0.014600803353204066,0.004805141777388339
US,Niobium,raw,2021,MOZ,8250716.0,170399.0,65400374.0,1342104.0,0.1261570155546817,0.1269640802799187
US,Niobium,raw,2021,RWA,1768706.0,37286.0,65400374.0,1342104.0,0.027044279593875106,0.02778175163772703
US,Niobium,raw,2021,TZA,5210741.0,93258.0,65400374.0,1342104.0,0.0796744832070838,0.06948641834015844
US,Niobium,raw,2022,AUS,45321291.0,744109.0,86971718.0,2174987.0,0.5211037799667243,0.3421211253216686
US,Niobium,raw,2022,BEL,3167432.0,45962.0,86971718.0,2174987.0,0.03641910350672847,0.021132080329675534
US,Niobium,raw,2022,CAN,6940970.0,874810.0,86971718.0,2174987.0,0.07980720813172852,0.4022138982899668
US,Niobium,raw,2022,CHN,51914.0,1189.0,86971718.0,2174987.0,0.0005969066863782086,0.0005466699341191465
US,Niobium,raw,2022,COD,7565891.0,109238.0,86971718.0,2174987.0,0.08699254394399798,0.05022466800950994
US,Niobium,raw,2022,DEU,5790.0,267.0,86971718.0,2174987.0,6.65733658383062e-05,0.0001227593544237276
US,Niobium,raw,2022,JPN,43751.0,6842.0,86971718.0,2174987.0,0.0005030485887377779,0.003145765928715896
US,Niobium,raw,2022,MEX,340330.0,2513.0,86971718.0,2174987.0,0.0039131111564336355,0.001155409204744672
US,Niobium,raw,2022,MOZ,3963795.0,73077.0,86971718.0,2174987.0,0.04557567783126924,0.03359882151019753
US,Niobium,raw,2022,RWA,5810496.0,92530.0,86971718.0,2174987.0,0.06680902865457941,0.042542783014335256
US,Niobium,raw,2022,TUR,2556.0,1280.0,86971718.0,2174987.0,2.9388864090278175e-05,0.0005885092646530761
US,Niobium,raw,2022,TZA,743633.0,12063.0,86971718.0,2174987.0,0.008550285277795708,0.005546240046492232
US,Niobium,raw,2023,AUS,29520827.0,576430.0,45379212.0,1912053.0,0.650536351314342,0.30147176882649174
US,Niobium,raw,2023,CAN,6206376.0,743190.0,45379212.0,1912053.0,0.13676694077455553,0.38868692447332787
US,Niobium,raw,2023,CHN,174300.0,10677.0,45379212.0,1912053.0,0.0038409657708467922,0.005584050232917184
US,Niobium,raw,2023,DEU,16730.0,462.0,45379212.0,1912053.0,0.00036867101173991296,0.0002416251013962479
US,Niobium,raw,2023,JPN,324041.0,20050.0,45379212.0,1912053.0,0.007140736599833422,0.010486111002153183
US,Niobium,raw,2023,MEX,3618316.0,460100.0,45379212.0,1912053.0,0.0797350998514474,0.24063140509180447
US,Niobium,raw,2023,MOZ,1163131.0,17420.0,45379212.0,1912053.0,0.025631361778604707,0.009110626117581469
US,Niobium,raw,2023,RWA,2351614.0,33677.0,45379212.0,1912053.0,0.051821393460953005,0.017613005497232555
US,Niobium,raw,2023,TZA,358965.0,6070.0,45379212.0,1912053.0,0.00791034009140573,0.003174598193669318
US,Palladium,intermediate,2015,BEL,14242328.0,1169.0,1906100792.0,85307.0,0.0074719700342058305,0.013703447548266847
US,Palladium,intermediate,2015,BRA,1616346.0,83.0,1906100792.0,85307.0,0.0008479855875323512,0.0009729564982943955
US,Palladium,intermediate,2015,CAN,103277288.0,5059.0,1906100792.0,85307.0,0.05418249047136433,0.059303456926160805
US,Palladium,intermediate,2015,DEU,19300966.0,939.0,1906100792.0,85307.0,0.010125889502279793,0.011007303034920932
US,Palladium,intermediate,2015,FRA,298369.0,9.0,1906100792.0,85307.0,0.00015653369499255736,0.0001055013070439706
US,Palladium,intermediate,2015,GBR,57855163.0,2399.0,1906100792.0,85307.0,0.030352625235150733,0.02812195951094283
US,Palladium,intermediate,2015,IDN,10650.0,1.0,1906100792.0,85307.0,5.587322582676939e-06,1.1722367449330066e-05
US,Palladium,intermediate,2015,JPN,7716739.0,721.0,1906100792.0,85307.0,0.0040484422609693765,0.008451826930966978
US,Palladium,intermediate,2015,KOR,135428252.0,5627.0,1906100792.0,85307.0,0.07104989020958342,0.06596176163738028
US,Palladium,intermediate,2015,MEX,223543.0,21.0,1906100792.0,85307.0,0.00011727763869477476,0.0002461697164359314
US,Palladium,intermediate,2015,NOR,55717746.0,2511.0,1906100792.0,85307.0,0.02923126952879415,0.029434864665267797
US,Palladium,intermediate,2015,RUS,453767604.0,20298.0,1906100792.0,85307.0,0.23806065550388797,0.2379406144865017
US,Palladium,intermediate,2015,ZAF,643964585.0,30504.0,1906100792.0,85307.0,0.33784393128776374,0.3575790966743643
US,Palladium,intermediate,2016,BEL,21565643.0,1378.8,1635694549.0,80442.783,0.013184394979603248,0.017140133006089558
US,Palladium,intermediate,2016,BRA,3605325.0,398.821,1635694549.0,80442.783,0.002204155416550208,0.0049578220087189186
US,Palladium,intermediate,2016,CAN,95016327.0,3416.567,1635694549.0,80442.783,0.05808928510404909,0.04247201392821032
US,Palladium,intermediate,2016,DEU,32564390.0,1568.984,1635694549.0,80442.783,0.019908600918129,0.019504347580814055
US,Palladium,intermediate,2016,FRA,239518.0,7.261,1635694549.0,80442.783,0.00014643198520557032,9.02629139521441e-05
US,Palladium,intermediate,2016,GBR,178410051.0,8622.855,1635694549.0,80442.783,0.10907296298631854,0.10719240034248939
US,Palladium,intermediate,2016,JPN,8523657.0,1014.4979999999999,1635694549.0,80442.783,0.005211032221884601,0.012611423451125503
US,Palladium,intermediate,2016,KOR,31180575.0,1646.101,1635694549.0,80442.783,0.019062590273387282,0.020463004120580962
